1683
GQ851571	2003
GQ851572	2003
GQ851573	2004
GQ851574	2000
GQ851575	2000
GQ851576	2000
GQ851577	2000
GQ851578	2001
GQ851579	2001
GQ851580	2001
GQ851581	2001
GQ851582	2001
GQ851583	2001
GQ851584	2001
GQ851585	2001
GQ851586	2001
GQ851587	2001
GQ851588	2001
GQ851589	2001
GQ851590	2001
GQ851591	2001
GQ851592	2001
GQ851593	2001
GQ851594	2001
GQ851595	2001
GQ851596	2001
GQ851597	2001
GQ851598	2002
GQ851599	2002
GQ851600	2006
GQ851601	2006
GQ472561	2004-03
GQ472562	2003-03
GQ472563	2003-03
GQ472564	2003-04
GQ472565	2003-02
GQ472566	2004-07
GQ472567	2004-10
GQ472568	2003-06
GQ472569	2004-12
GQ472570	2004-03
GQ472571	2003-03
GQ472572	2005-03
GQ472573	2007-04
GQ472574	2007-11
GQ472575	2003-01
GQ472576	2007-08
GQ472577	2007-04
GQ472578	2000-10
GQ472579	2007-08
GQ472580	2007-04
GQ472581	2007-04
GQ472582	2005-03
GQ472583	2006-08
GQ472584	2006-08
GQ472585	2005-03
GQ472586	2005-03
GQ472587	2007-04
GQ472588	2003-03
GQ472589	2003-03
GQ472590	2003-04
GQ472591	2003-02
GQ472592	2004-07
GQ472593	2004-10
GQ472594	2003-06
GQ472595	2004-12
GQ472596	2004-03
GQ472597	2003-03
GQ472598	2005-03
GQ472599	2007-04
GQ472600	2007-11
GQ472601	2003-01
GQ472602	2007-08
GQ472603	2007-04
GQ472604	2000-10
GQ472605	2007-08
GQ472606	2007-04
GQ472607	2007-04
GQ472608	2005-03
GQ472609	2006-08
GQ472610	2006-08
GQ472611	2005-03
GQ472612	2005-03
GQ472613	2007-04
GU815995	1998
GU815996	2004
GU815997	1990
GU815998	1991
GU815999	1992
GU816002	1997
GU647092	2008-10
GU358653	1994
GU345746	1992
GU345747	1986
GU345748	2006
EU643590	2006
FJ913470	2007-03
FJ866835	2008-11
FJ866836	2008-11
FJ712193	2008
FJ712194	2008
FJ712195	2008
FJ712196	2008
EU886631	2001
EU886632	2002
EU886633	2004
EU886634	2004
EU886635	2005
EU886636	2006
EU293111	1983
EU293115	1991
DQ836077	2004
DQ836078	2004
DQ836079	2004
DQ836080	2004
DQ836081	2004
DQ836082	2004
DQ836083	2004
DQ836084	2004
DQ836085	2004
DQ836086	2004
DQ836087	2005
DQ836088	2005
DQ836089	2005
DQ836090	2005
DQ836091	2005
DQ836092	2006
DQ836093	2005
DQ836094	2005
DQ836095	2005
DQ836096	2005
DQ836097	2005
DQ836098	2005
DQ836099	2005
DQ836100	2005
DQ836101	2004
DQ836102	2006
DQ836103	2006
DQ836104	2006
DQ836105	2006
DQ836106	2006
DQ836107	2006
DQ836108	2006
